statenum	stateid	year	pop	realgdp	rgdppc	cgdppc	origin
452	GHA	1983	12039.66	14067.53	1168.43	673.62	0
452	GHA	1984	12462.28	15773.42	1265.69	757.10	0
452	GHA	1985	12871.97	17144.19	1331.90	820.82	0
452	GHA	1986	13261.93	17750.57	1338.46	843.11	0
452	GHA	1987	13638.71	18435.17	1351.68	876.15	0
452	GHA	1988	14010.95	19930.66	1422.51	953.73	0
452	GHA	1989	14392.62	19744.03	1371.82	954.47	0
452	GHA	1990	14793.41	20215.60	1366.53	987.48	0
452	GHA	1991	15216.13	21867.45	1437.12	1075.31	0
452	GHA	1992	15655.85	21686.18	1385.18	1061.02	0
452	GHA	1993	16105.50	21961.58	1363.61	1067.57	0
452	GHA	1994	16554.86	22919.62	1384.46	1106.74	0
452	GHA	1995	16996.90	23830.03	1402.02	1144.13	0
452	GHA	1996	17429.21	23565.98	1352.10	1124.39	0
452	GHA	1997	17855.25	26828.28	1502.54	1271.57	0
452	GHA	1998	18281.11	26384.60	1443.27	1235.21	0
452	GHA	1999	18715.68	29556.49	1579.24	1371.44	0
452	GHA	2000	19165.49	34128.68	1780.74	1579.92	0
452	GHA	2001	19632.26	32067.71	1633.42	1481.95	0
452	GHA	2002	20114.36	31612.56	1571.64	1448.99	0
452	GHA	2003	20610.90	34034.83	1651.30	1554.45	0
452	GHA	2004	21119.91	37149.48	1758.98	1702.45	0
452	GHA	2005	21639.81	37814.24	1747.44	1747.44	0
452	GHA	2006	22170.56	37418.14	1687.74	1742.27	0
452	GHA	2007	22712.40	40364.21	1777.19	1887.85	0
452	GHA	2008	23264.18	44047.40	1893.36	2055.85	0
452	GHA	2009	23824.40	47158.37	1979.41	2168.03	0
452	GHA	2010	24391.82	52380.96	2147.48	2383.55	0
452	GHA	2011	24965.82	56922.35	2280.01	2584.60	0
461	TOG	1960	1554.59	1095.73	704.83	131.18	0
461	TOG	1961	1592.35	1206.53	757.70	142.61	0
461	TOG	1962	1631.69	1234.20	756.40	144.31	0
461	TOG	1963	1672.66	1312.43	784.64	151.29	0
461	TOG	1964	1715.17	1480.09	862.94	168.96	0
461	TOG	1965	1759.47	1675.20	952.11	189.81	0
461	TOG	1966	1805.46	1867.30	1034.26	212.04	0
461	TOG	1967	1853.20	1981.46	1069.21	225.96	0
461	TOG	1968	1902.78	2067.71	1086.68	239.41	0
461	TOG	1969	1954.46	2322.52	1188.32	274.73	0
461	TOG	1970	2097.27	2389.74	1139.45	277.32	0
461	TOG	1971	2165.33	2546.08	1175.84	300.47	0
461	TOG	1972	2225.05	2667.78	1198.97	319.61	0
461	TOG	1973	2278.42	2572.69	1129.16	317.70	0
461	TOG	1974	2328.97	2710.14	1163.67	357.13	0
461	TOG	1975	2379.65	2688.61	1129.84	379.52	0
461	TOG	1976	2430.12	2807.36	1155.24	410.33	0
461	TOG	1977	2480.29	3235.49	1304.48	492.87	0
461	TOG	1978	2533.72	3620.96	1429.11	577.86	0
461	TOG	1979	2594.91	3823.61	1473.50	645.36	0
461	TOG	1980	2666.92	3547.29	1330.11	635.67	0
461	TOG	1981	2751.15	3273.93	1190.02	622.02	0
461	TOG	1982	2846.31	3201.37	1124.75	623.77	0
461	TOG	1983	2949.28	2986.86	1012.74	583.87	0
461	TOG	1984	3055.48	2928.61	958.48	573.33	0
461	TOG	1985	3161.33	3033.81	959.66	591.42	0
461	TOG	1986	3266.86	3166.83	969.38	610.62	0
461	TOG	1987	3372.56	2831.97	839.71	544.29	0
461	TOG	1988	3475.96	3121.75	898.10	602.14	0
461	TOG	1989	3574.14	3285.72	919.30	639.62	0
461	TOG	1990	3665.51	3450.93	941.46	680.32	0
461	TOG	1991	3747.75	3491.67	931.67	697.11	0
461	TOG	1992	3822.59	3361.58	879.40	673.60	0
461	TOG	1993	3897.51	2830.22	726.16	568.51	0
461	TOG	1994	3982.80	3239.00	813.25	650.11	0
461	TOG	1995	4085.49	3447.69	843.89	688.66	0
461	TOG	1996	4208.74	3715.88	882.90	734.21	0
461	TOG	1997	4349.35	4134.62	950.63	804.50	0
461	TOG	1998	4500.17	3599.24	799.80	684.50	0
461	TOG	1999	4650.75	3931.70	845.39	734.15	0
461	TOG	2000	4793.50	3973.07	828.85	735.38	0
461	TOG	2001	4926.14	3977.67	807.46	732.59	0
461	TOG	2002	5050.92	4206.56	832.83	767.84	0
461	TOG	2003	5170.25	4041.43	781.67	735.82	0
461	TOG	2004	5288.27	4167.13	787.99	762.67	0
461	TOG	2005	5408.04	4266.53	788.92	788.92	0
461	TOG	2006	5529.91	7160.02	1294.78	1336.62	0
461	TOG	2007	5652.81	5148.09	910.71	967.42	0
461	TOG	2008	5776.84	4626.95	800.95	869.69	0
461	TOG	2009	5901.86	4992.05	845.84	926.44	0
461	TOG	2010	6027.80	5220.89	866.14	961.35	0
461	TOG	2011	6154.81	5626.49	914.16	1036.28	0
471	CAO	1960	5332.00	5545.88	1040.11	193.59	-1
471	CAO	1961	5427.00	5812.00	1070.94	201.56	-1
471	CAO	1962	5524.00	6256.49	1132.60	216.08	-1
471	CAO	1963	5623.00	6177.02	1098.53	211.81	-1
471	CAO	1964	5723.00	6101.14	1066.07	208.74	-1
471	CAO	1965	5825.00	6361.11	1092.04	217.71	-1
471	CAO	1966	5955.00	6532.06	1096.90	224.89	-1
471	CAO	1967	6088.00	7310.18	1200.75	253.75	-1
471	CAO	1968	6225.00	7929.23	1273.77	280.62	-1
471	CAO	1969	6364.00	8343.79	1311.09	303.11	-1
471	CAO	1970	6938.00	8845.42	1274.92	310.29	0
471	CAO	1971	7039.48	9569.01	1359.34	347.36	0
471	CAO	1972	7118.14	8230.60	1156.29	308.23	0
471	CAO	1973	7162.33	6671.87	931.52	262.09	0
471	CAO	1974	7157.57	6119.23	854.93	262.38	0
471	CAO	1975	7097.80	5912.68	833.03	279.82	0
471	CAO	1976	6972.56	5877.69	842.98	299.42	0
471	CAO	1977	6796.37	5019.23	738.52	279.03	0
471	CAO	1978	6618.68	5019.99	758.46	306.68	0
471	CAO	1979	6506.21	4384.75	673.93	295.17	0
471	CAO	1980	6505.69	4195.99	644.97	308.24	0
471	CAO	1981	6636.87	4155.64	626.14	327.29	0
471	CAO	1982	6883.52	4137.35	601.05	333.34	0
471	CAO	1983	7211.81	4325.17	599.73	345.76	0
471	CAO	1984	7570.08	4527.57	598.09	357.76	0
471	CAO	1985	7919.80	4715.52	595.41	366.94	0
471	CAO	1986	8250.48	4921.43	596.50	375.74	0
471	CAO	1987	8571.13	5939.65	692.98	449.18	0
471	CAO	1988	8885.70	6649.16	748.30	501.70	0
471	CAO	1989	9203.89	7117.58	773.32	538.05	0
471	CAO	1990	9531.93	7112.62	746.19	539.21	0
471	CAO	1991	9868.23	7794.88	789.90	591.03	0
471	CAO	1992	10205.75	9770.58	957.36	733.32	0
471	CAO	1993	10539.24	8793.11	834.32	653.19	0
471	CAO	1994	10862.07	9810.92	903.23	722.04	0
471	CAO	1995	11169.23	10784.77	965.58	787.97	0
471	CAO	1996	11458.86	10265.58	895.86	744.99	0
471	CAO	1997	11731.19	10582.13	902.05	763.39	0
471	CAO	1998	11986.13	10232.29	853.68	730.61	0
471	CAO	1999	12224.41	11239.20	919.41	798.43	0
471	CAO	2000	12446.95	12434.17	998.97	886.32	0
471	CAO	2001	12653.68	13390.52	1058.23	960.10	0
471	CAO	2002	12845.22	14250.46	1109.40	1022.82	0
471	CAO	2003	13024.17	15552.71	1194.14	1124.11	0
471	CAO	2004	13193.96	16648.83	1261.85	1221.30	0
471	CAO	2005	13357.57	19740.06	1477.82	1477.82	0
471	CAO	2006	13515.88	21817.57	1614.22	1666.37	0
471	CAO	2007	13669.86	25304.06	1851.08	1966.35	0
471	CAO	2008	13822.64	28082.60	2031.64	2205.99	0
471	CAO	2009	13977.90	28105.80	2010.73	2202.33	0
471	CAO	2010	14138.25	30255.13	2139.95	2375.19	0
471	CAO	2011	14305.18	33548.74	2345.22	2658.51	0
475	NIG	1960	42871.69	131082.59	3057.56	569.07	0
475	NIG	1961	44134.77	128706.45	2916.21	548.86	0
475	NIG	1962	45436.65	131969.28	2904.47	554.11	0
475	NIG	1963	46778.09	142116.13	3038.09	585.77	0
475	NIG	1964	48163.06	151260.31	3140.59	614.93	0
475	NIG	1965	49595.94	154614.80	3117.49	621.50	0
475	NIG	1966	51068.53	143232.44	2804.71	575.02	0
475	NIG	1967	52572.46	125247.83	2382.38	503.47	0
475	NIG	1968	54116.60	131733.30	2434.25	536.29	0
475	NIG	1969	55710.82	170643.34	3063.02	708.14	0
475	NIG	1970	57357.28	192058.03	3348.45	814.95	0
475	NIG	1971	58745.41	216882.25	3691.90	943.43	0
475	NIG	1972	60191.51	230808.28	3834.57	1022.18	0
475	NIG	1973	61720.30	228089.92	3695.54	1039.78	0
475	NIG	1974	63363.76	207611.48	3276.50	1005.56	0
475	NIG	1975	65141.06	211158.77	3241.56	1088.87	0
475	NIG	1976	67067.50	226702.50	3380.21	1200.62	0
475	NIG	1977	69127.16	245248.23	3547.78	1340.46	0
475	NIG	1978	71269.62	241293.67	3385.65	1368.99	0
475	NIG	1979	73424.87	218936.13	2981.77	1305.96	0
475	NIG	1980	75543.39	194504.09	2574.73	1230.49	0
475	NIG	1981	77604.17	182972.17	2357.76	1232.40	0
475	NIG	1982	79623.65	187360.47	2353.08	1304.99	0
475	NIG	1983	81635.55	180183.36	2207.17	1272.48	0
475	NIG	1984	83691.58	181471.78	2168.34	1297.04	0
475	NIG	1985	85828.71	196142.17	2285.27	1408.37	0
475	NIG	1986	88057.49	102022.34	1158.59	729.81	0
475	NIG	1987	90363.92	75882.75	839.75	544.32	0
475	NIG	1988	92731.30	64342.85	693.86	465.21	0
475	NIG	1989	95133.50	67496.33	709.49	493.64	0
475	NIG	1990	97552.06	65571.14	672.17	485.72	0
475	NIG	1991	99986.14	64094.64	641.04	479.65	0
475	NIG	1992	102444.77	60548.43	591.03	452.72	0
475	NIG	1993	104931.56	54789.02	522.14	408.78	0
475	NIG	1994	107452.63	43614.28	405.89	324.47	0
475	NIG	1995	110014.69	41295.37	375.36	306.32	0
475	NIG	1996	112618.31	41060.08	364.60	303.19	0
475	NIG	1997	115268.72	42468.33	368.43	311.79	0
475	NIG	1998	117983.37	40431.34	342.69	293.29	0
475	NIG	1999	120784.41	67328.06	557.42	484.08	0
475	NIG	2000	123688.54	77094.66	623.30	553.01	0
475	NIG	2001	126704.72	79464.50	627.16	569.01	0
475	NIG	2002	129832.45	102118.56	786.54	725.16	0
475	NIG	2003	133067.10	131796.50	990.45	932.36	0
475	NIG	2004	136399.44	175129.34	1283.94	1242.68	0
475	NIG	2005	139823.34	220303.34	1575.58	1575.58	0
475	NIG	2006	143338.94	223545.69	1559.56	1609.95	0
475	NIG	2007	146951.48	271898.13	1850.26	1965.47	0
475	NIG	2008	150665.73	259192.70	1720.32	1867.95	0
475	NIG	2009	154488.07	305525.03	1977.66	2166.11	0
475	NIG	2010	158423.18	315275.72	1990.09	2208.86	0
475	NIG	2011	162470.74	322024.06	1982.04	2246.82	0
481	GAB	1960	458.96	4151.24	9044.93	1683.44	0
481	GAB	1961	463.57	4482.37	9669.23	1819.85	0
481	GAB	1962	468.90	5020.98	10708.07	2042.89	0
481	GAB	1963	474.76	6040.67	12723.68	2453.25	0
481	GAB	1964	481.17	6811.16	14155.29	2771.61	0
481	GAB	1965	488.17	7598.80	15566.04	3103.25	0
481	GAB	1966	495.51	7067.69	14263.60	2924.32	0
481	GAB	1967	503.21	7712.35	15326.37	3238.92	0
481	GAB	1968	511.29	8042.10	15729.18	3465.30	0
481	GAB	1969	518.40	8793.25	16962.42	3921.54	0
481	GAB	1970	529.53	10496.50	19822.44	4824.39	0
481	GAB	1971	539.73	10684.14	19795.41	5058.52	0
481	GAB	1972	551.81	10652.87	19305.29	5146.21	0
481	GAB	1973	565.44	11775.56	20825.44	5859.45	0
481	GAB	1974	580.10	9794.61	16884.31	5181.80	0
481	GAB	1975	595.42	11270.90	18929.42	6358.58	0
481	GAB	1976	611.29	13416.00	21946.93	7795.33	0
481	GAB	1977	627.85	12588.59	20050.45	7575.66	0
481	GAB	1978	645.16	13824.24	21427.62	8664.26	0
481	GAB	1979	663.39	12386.42	18671.49	8177.74	0
481	GAB	1980	682.64	10525.57	15418.89	7368.84	0
481	GAB	1981	702.92	9791.85	13930.20	7281.31	0
481	GAB	1982	724.18	9641.40	13313.45	7383.51	0
481	GAB	1983	746.42	10986.73	14719.16	8485.89	0
481	GAB	1984	769.63	12234.32	15896.26	9508.67	0
481	GAB	1985	793.81	10854.91	13674.44	8427.29	0
481	GAB	1986	818.86	9014.86	11008.99	6934.68	0
481	GAB	1987	844.78	8494.41	10055.23	6517.70	0
481	GAB	1988	871.67	7909.94	9074.41	6084.03	0
481	GAB	1989	899.74	9961.42	11071.45	7703.18	0
481	GAB	1990	929.04	11155.79	12007.82	8677.09	0
481	GAB	1991	959.63	12225.32	12739.60	9532.28	0
481	GAB	1992	991.29	12035.61	12141.37	9300.05	0
481	GAB	1993	1023.53	12066.11	11788.71	9229.38	0
481	GAB	1994	1055.71	11531.42	10922.94	8731.80	0
481	GAB	1995	1087.33	12361.10	11368.33	9277.24	0
481	GAB	1996	1118.21	12917.04	11551.48	9606.09	0
481	GAB	1997	1148.42	10731.89	9344.95	7908.44	0
481	GAB	1998	1177.94	9501.41	8066.15	6903.33	0
481	GAB	1999	1206.86	10001.40	8287.11	7196.69	0
481	GAB	2000	1235.27	11075.00	8965.62	7954.57	0
481	GAB	2001	1263.17	10011.83	7925.99	7191.01	0
481	GAB	2002	1290.53	10903.63	8448.94	7789.59	0
481	GAB	2003	1317.48	10428.02	7915.10	7450.88	0
481	GAB	2004	1344.17	12463.09	9271.95	8973.95	0
481	GAB	2005	1370.73	15452.59	11273.27	11273.27	0
481	GAB	2006	1397.19	14552.90	10415.82	10752.35	0
481	GAB	2007	1423.64	15037.77	10562.92	11220.68	0
481	GAB	2008	1450.31	14201.01	9791.71	10632.03	0
481	GAB	2009	1477.51	15806.78	10698.23	11717.66	0
481	GAB	2010	1505.46	16441.72	10921.37	12121.95	0
481	GAB	2011	1534.26	19659.29	12813.52	14525.28	0
482	CEN	1960	1459.04	1528.71	1047.75	195.01	0
482	CEN	1961	1486.29	1662.06	1118.27	210.47	0
482	CEN	1962	1514.75	1655.00	1092.59	208.44	0
482	CEN	1963	1544.47	1566.57	1014.31	195.57	0
482	CEN	1964	1575.54	1644.44	1043.73	204.36	0
482	CEN	1965	1618.22	1662.27	1027.22	204.79	0
482	CEN	1966	1675.45	1655.72	988.22	202.60	0
482	CEN	1967	1723.71	1635.19	948.65	200.48	0
482	CEN	1968	1752.96	1859.73	1060.91	233.73	0
482	CEN	1969	1784.39	1867.85	1046.77	242.00	0
482	CEN	1970	1828.71	1958.50	1070.97	260.65	0
482	CEN	1971	1864.76	1890.69	1013.90	259.09	0
482	CEN	1972	1900.72	1812.35	953.50	254.18	0
482	CEN	1973	1937.41	2000.03	1032.32	290.45	0
482	CEN	1974	1975.99	1740.72	880.94	270.36	0
482	CEN	1975	2017.36	1709.96	847.62	284.72	0
482	CEN	1976	2061.47	1712.54	830.74	295.07	0
482	CEN	1977	2108.23	1802.37	854.92	323.01	0
482	CEN	1978	2158.55	1846.18	855.29	345.84	0
482	CEN	1979	2213.49	1797.58	812.10	355.68	0
482	CEN	1980	2273.63	1630.97	717.34	342.82	0
482	CEN	1981	2339.76	1916.45	819.08	428.13	0
482	CEN	1982	2411.18	1919.46	796.07	441.49	0
482	CEN	1983	2485.12	1845.21	742.50	428.07	0
482	CEN	1984	2557.81	1973.70	771.64	461.57	0
482	CEN	1985	2626.64	2236.06	851.30	524.64	0
482	CEN	1986	2690.25	2269.64	843.65	531.43	0
482	CEN	1987	2749.70	2107.50	766.45	496.80	0
482	CEN	1988	2807.77	2170.13	772.90	518.20	0
482	CEN	1989	2868.51	2251.05	784.75	546.00	0
482	CEN	1990	2934.78	2253.36	767.81	554.84	0
482	CEN	1991	3007.35	2238.42	744.32	556.93	0
482	CEN	1992	3084.96	2165.55	701.97	537.69	0
482	CEN	1993	3165.87	2080.28	657.10	514.44	0
482	CEN	1994	3247.46	2480.46	763.82	610.59	0
482	CEN	1995	3327.71	2473.60	743.33	606.60	0
482	CEN	1996	3406.45	2104.75	617.87	513.82	0
482	CEN	1997	3484.03	2191.88	629.12	532.41	0
482	CEN	1998	3559.60	2303.95	647.25	553.94	0
482	CEN	1999	3632.29	2399.89	660.71	573.77	0
482	CEN	2000	3701.61	2458.73	664.23	589.33	0
482	CEN	2001	3767.07	2484.23	659.46	598.31	0
482	CEN	2002	3829.24	2475.42	646.45	596.00	0
482	CEN	2003	3890.07	2310.93	594.06	559.22	0
482	CEN	2004	3952.28	2352.40	595.20	576.07	0
482	CEN	2005	4017.88	2403.04	598.09	598.09	0
482	CEN	2006	4087.53	2369.31	579.64	598.37	0
482	CEN	2007	4160.94	2457.12	590.52	627.29	0
482	CEN	2008	4237.96	2567.63	605.86	657.86	0
482	CEN	2009	4318.13	2590.26	599.86	657.02	0
482	CEN	2010	4401.05	2651.46	602.46	668.69	0
482	CEN	2011	4486.84	2731.22	608.72	690.04	0
483	CHA	1960	2984.08	3359.81	1125.91	209.56	0
483	CHA	1961	3036.09	3435.87	1131.68	212.99	0
483	CHA	1962	3090.12	3776.64	1222.16	233.16	0
483	CHA	1963	3146.25	3598.71	1143.81	220.54	0
483	CHA	1964	3208.75	3553.67	1107.49	216.85	0
483	CHA	1965	3280.51	3695.94	1126.64	224.61	0
483	CHA	1966	3353.93	3740.83	1115.36	228.67	0
483	CHA	1967	3428.73	3883.01	1132.49	239.33	0
483	CHA	1968	3503.86	3926.71	1120.68	246.90	0
483	CHA	1969	3579.49	4333.15	1210.55	279.87	0
483	CHA	1970	3655.90	4590.85	1255.74	305.62	0
483	CHA	1971	3742.58	4706.16	1257.47	321.33	0
483	CHA	1972	3834.57	4312.20	1124.56	299.77	0
483	CHA	1973	3929.34	4055.74	1032.17	290.41	0
483	CHA	1974	4023.30	4553.05	1131.67	347.31	0
483	CHA	1975	4114.09	5105.11	1240.88	416.83	0
483	CHA	1976	4201.07	4940.43	1175.99	417.70	0
483	CHA	1977	4285.74	4816.85	1123.92	424.65	0
483	CHA	1978	4370.56	4930.57	1128.13	456.16	0
483	CHA	1979	4459.07	3744.06	839.65	367.75	0
483	CHA	1980	4554.09	3468.97	761.73	364.04	0
483	CHA	1981	4656.12	3477.07	746.78	390.34	0
483	CHA	1982	4765.16	3839.43	805.73	446.85	0
483	CHA	1983	4882.91	4137.09	847.26	488.46	0
483	CHA	1984	5011.24	4247.23	847.54	506.97	0
483	CHA	1985	5151.34	6188.42	1201.32	740.35	0
483	CHA	1986	5304.49	4844.23	913.23	575.25	0
483	CHA	1987	5470.21	4575.70	836.48	542.20	0
483	CHA	1988	5645.71	6401.36	1133.85	760.20	0
483	CHA	1989	5826.97	6288.65	1079.23	750.90	0
483	CHA	1990	6011.22	6417.59	1067.60	771.47	0
483	CHA	1991	6197.77	7565.24	1220.64	913.33	0
483	CHA	1992	6387.86	6523.95	1021.31	782.30	0
483	CHA	1993	6583.08	6517.62	990.06	775.12	0
483	CHA	1994	6785.84	6900.95	1016.96	812.96	0
483	CHA	1995	6998.11	7314.38	1045.19	852.94	0
483	CHA	1996	7219.08	6320.38	875.51	728.07	0
483	CHA	1997	7448.58	6350.36	852.56	721.50	0
483	CHA	1998	7689.84	6763.66	879.56	752.76	0
483	CHA	1999	7946.98	7034.16	885.14	768.67	0
483	CHA	2000	8222.33	6876.88	836.37	742.05	0
483	CHA	2001	8517.94	7914.31	929.13	842.98	0
483	CHA	2002	8831.20	8346.86	945.16	871.40	0
483	CHA	2003	9153.89	9911.01	1082.71	1019.21	0
483	CHA	2004	9474.79	13392.57	1413.50	1368.07	0
483	CHA	2005	9785.90	15155.49	1548.71	1548.71	0
483	CHA	2006	10084.09	16204.16	1606.90	1658.82	0
483	CHA	2007	10371.84	16509.35	1591.75	1690.87	0
483	CHA	2008	10653.76	15520.57	1456.82	1581.84	0
483	CHA	2009	10937.09	17966.55	1642.72	1799.25	0
483	CHA	2010	11227.21	19325.24	1721.29	1910.51	0
483	CHA	2011	11525.50	16786.68	1456.48	1651.05	0
484	CON	1960	1051.58	3630.83	3452.72	642.62	0
484	CON	1961	1075.08	3706.40	3447.55	648.86	0
484	CON	1962	1099.55	4291.56	3903.03	744.62	0
484	CON	1963	1125.02	4456.95	3961.68	763.85	0
484	CON	1964	1151.54	4721.07	4099.80	802.74	0
484	CON	1965	1179.15	4819.43	4087.20	814.82	0
484	CON	1966	1207.92	4786.02	3962.21	812.33	0
484	CON	1967	1237.88	4896.01	3955.17	835.85	0
484	CON	1968	1269.09	5437.44	4284.53	943.93	0
484	CON	1969	1301.47	5922.02	4550.24	1051.97	0
484	CON	1970	1335.09	6345.00	4752.50	1156.66	0
484	CON	1971	1375.99	6768.66	4919.13	1257.03	0
484	CON	1972	1418.83	7032.69	4956.69	1321.31	0
484	CON	1973	1463.23	7826.79	5348.98	1504.99	0
484	CON	1974	1508.68	6216.36	4120.41	1264.55	0
484	CON	1975	1554.79	6011.38	3866.36	1298.75	0
484	CON	1976	1601.41	6178.15	3857.94	1370.30	0
484	CON	1977	1648.67	6068.07	3680.59	1390.64	0
484	CON	1978	1696.92	6404.92	3774.44	1526.19	0
484	CON	1979	1746.68	6899.90	3950.31	1730.16	0
484	CON	1980	1798.28	6150.79	3420.36	1634.63	0
484	CON	1981	1851.89	6476.79	3497.40	1828.09	0
484	CON	1982	1907.33	7803.92	4091.54	2269.13	0
484	CON	1983	1964.30	10151.78	5168.15	2979.54	0
484	CON	1984	2022.34	11342.93	5608.80	3355.02	0
484	CON	1985	2081.15	10896.84	5235.96	3226.82	0
484	CON	1986	2140.69	7717.67	3605.23	2270.97	0
484	CON	1987	2201.10	8446.27	3837.30	2487.30	0
484	CON	1988	2262.49	7591.12	3355.21	2249.53	0
484	CON	1989	2325.04	7651.95	3291.11	2289.86	0
484	CON	1990	2388.90	7500.83	3139.87	2268.93	0
484	CON	1991	2453.94	8664.20	3530.73	2641.84	0
484	CON	1992	2520.20	8311.07	3297.79	2526.04	0
484	CON	1993	2588.27	8218.16	3175.15	2485.83	0
484	CON	1994	2658.95	5946.72	2236.49	1787.85	0
484	CON	1995	2732.71	6209.45	2272.27	1854.31	0
484	CON	1996	2810.12	7281.43	2591.15	2154.77	0
484	CON	1997	2890.84	6563.95	2270.60	1921.57	0
484	CON	1998	2973.33	5289.42	1778.95	1522.50	0
484	CON	1999	3055.44	6723.99	2200.66	1911.10	0
484	CON	2000	3135.77	8349.69	2662.72	2362.45	0
484	CON	2001	3213.33	7087.18	2205.56	2001.04	0
484	CON	2002	3288.92	8050.75	2447.84	2256.81	0
484	CON	2003	3365.17	7803.09	2318.78	2182.78	0
484	CON	2004	3445.77	8748.51	2538.92	2457.32	0
484	CON	2005	3533.18	9844.28	2786.24	2786.24	0
484	CON	2006	3628.56	10127.34	2791.01	2881.18	0
484	CON	2007	3730.61	7833.15	2099.70	2230.44	0
484	CON	2008	3836.34	6875.91	1792.31	1946.13	0
484	CON	2009	3941.45	11034.54	2799.61	3066.39	0
484	CON	2010	4042.90	9394.56	2323.72	2579.17	0
484	CON	2011	4139.75	8654.39	2090.56	2369.84	0
490	DRC	1960	15455.92	17170.10	1110.91	206.76	0
490	DRC	1961	15785.08	14099.56	893.22	168.11	0
490	DRC	1962	16270.99	15938.85	979.59	186.89	0
490	DRC	1963	16774.14	16629.01	991.35	191.14	0
490	DRC	1964	17151.44	15211.27	886.88	173.65	0
490	DRC	1965	17544.90	17058.13	972.26	193.83	0
490	DRC	1966	17998.87	17362.09	964.62	197.77	0
490	DRC	1967	18555.01	15748.72	848.76	179.37	0
490	DRC	1968	19140.81	15870.21	829.13	182.67	0
490	DRC	1969	19706.72	18344.71	930.89	215.21	0
490	DRC	1970	20267.01	17887.90	882.61	214.81	0
490	DRC	1971	20845.09	19787.88	949.28	242.58	0
490	DRC	1972	21431.34	19572.61	913.27	243.45	0
490	DRC	1973	22032.67	20928.27	949.87	267.26	0
490	DRC	1974	22658.91	20410.54	900.77	276.45	0
490	DRC	1975	23316.78	18258.33	783.06	263.04	0
490	DRC	1976	24011.47	16692.59	695.19	246.93	0
490	DRC	1977	24740.39	18468.68	746.50	282.05	0
490	DRC	1978	25493.38	17552.18	688.50	278.39	0
490	DRC	1979	26255.84	20855.13	794.30	347.89	0
490	DRC	1980	27018.69	21410.53	792.43	378.71	0
490	DRC	1981	27781.04	19699.11	709.08	370.64	0
490	DRC	1982	28551.26	19750.44	691.75	383.64	0
490	DRC	1983	29341.29	21504.34	732.90	422.53	0
490	DRC	1984	30167.58	24751.99	820.48	490.79	0
490	DRC	1985	31044.15	24458.91	787.88	485.55	0
490	DRC	1986	31963.77	23485.21	734.74	462.82	0
490	DRC	1987	32927.33	18924.28	574.73	372.53	0
490	DRC	1988	33965.48	21736.34	639.95	429.06	0
490	DRC	1989	35117.79	24449.86	696.22	484.41	0
490	DRC	1990	36406.23	17702.36	486.25	351.37	0
490	DRC	1991	37856.21	16344.26	431.75	323.05	0
490	DRC	1992	39443.82	15077.75	382.26	292.80	0
490	DRC	1993	41081.77	12687.30	308.83	241.78	0
490	DRC	1994	42650.25	12869.52	301.75	241.22	0
490	DRC	1995	44067.37	12997.96	294.96	240.70	0
490	DRC	1996	45295.04	12122.64	267.64	222.56	0
490	DRC	1997	46369.33	12268.09	264.57	223.90	0
490	DRC	1998	47373.59	11580.25	244.45	209.21	0
490	DRC	1999	48429.88	11905.79	245.84	213.49	0
490	DRC	2000	49626.20	10775.58	217.14	192.65	0
490	DRC	2001	50989.42	10364.68	203.27	184.42	0
490	DRC	2002	52491.33	10446.13	199.01	183.48	0
490	DRC	2003	54098.24	12213.80	225.77	212.53	0
490	DRC	2004	55754.89	12710.48	227.97	220.64	0
490	DRC	2005	57420.52	12687.59	220.96	220.96	0
490	DRC	2006	59088.42	15293.86	258.83	267.19	0
490	DRC	2007	60772.17	15847.81	260.77	277.01	0
490	DRC	2008	62474.90	15418.12	246.79	267.97	0
490	DRC	2009	64204.30	16649.12	259.31	284.02	0
490	DRC	2010	65965.79	18018.30	273.15	303.17	0
490	DRC	2011	67757.58	19375.58	285.95	324.16	0
500	UGA	1962	7454.41	5929.33	795.41	151.75	0
500	UGA	1963	7672.71	6297.54	820.77	158.25	0
500	UGA	1964	7898.98	6617.95	837.82	164.05	0
500	UGA	1965	8133.56	6501.79	799.38	159.36	0
500	UGA	1966	8376.77	6855.90	818.44	167.80	0
500	UGA	1967	8628.98	7096.62	822.42	173.80	0
500	UGA	1968	8890.56	7544.47	848.59	186.95	0
500	UGA	1969	9161.91	8391.74	915.94	211.76	0
500	UGA	1970	9445.93	8875.87	939.65	228.69	0
500	UGA	1971	9730.17	8856.10	910.17	232.58	0
500	UGA	1972	10012.13	9246.76	923.56	246.19	0
500	UGA	1973	10296.44	9080.94	881.95	248.15	0
500	UGA	1974	10589.76	8641.15	815.99	250.43	0
500	UGA	1975	10897.14	8647.77	793.58	266.57	0
500	UGA	1976	11221.25	9241.67	823.59	292.53	0
500	UGA	1977	11561.73	9392.71	812.40	306.95	0
500	UGA	1978	11917.05	8987.31	754.16	304.94	0
500	UGA	1979	12284.31	7595.21	618.29	270.80	0
500	UGA	1980	12662.13	7199.88	568.61	271.75	0
500	UGA	1981	13049.01	7551.57	578.71	302.49	0
500	UGA	1982	13447.77	8609.58	640.22	355.06	0
500	UGA	1983	13866.29	9355.33	674.68	388.97	0
500	UGA	1984	14315.09	9268.34	647.45	387.29	0
500	UGA	1985	14801.11	9051.25	611.53	376.87	0
