year,ccode,uds
1995,553,0.550473544
1996,553,0.550215453
1997,553,0.550883292
1998,553,0.552633239
1999,553,0.501695396
2000,553,0.447836769
2001,553,0.380379804
2002,553,0.337587718
2003,553,0.412493973
2004,553,0.347167828
2005,553,0.344458291
2006,553,0.390404255
2007,553,0.344580043
2008,553,0.348234616
1946,560,-0.301607556
1947,560,-0.303440358
1948,560,-0.283570916
1949,560,-0.290271347
1950,560,-0.228751931
1951,560,-0.291085687
1952,560,-0.288873347
1953,560,-0.289088724
1954,560,-0.287980303
1955,560,-0.228784523
1956,560,-0.284445909
1957,560,-0.290653876
1958,560,-0.29081846
1959,560,-0.287944096
1960,560,-0.203417555
1961,560,-0.365959744
1962,560,-0.287472489
1963,560,-0.367342423
1964,560,-0.365301495
1965,560,-0.342043555
1966,560,-0.363136173
1967,560,-0.3594183
1968,560,-0.365540769
1969,560,-0.286675866
1970,560,-0.362911971
1971,560,-0.284217993
1972,560,-0.368281786
1973,560,-0.268132119
1974,560,-0.269516736
1975,560,-0.270343403
1976,560,-0.265535315
1977,560,-0.366332896
1978,560,-0.427199293
1979,560,-0.422714798
1980,560,-0.345718567
1981,560,-0.427922045
1982,560,-0.431089988
1983,560,-0.387395787
1984,560,-0.389172341
1985,560,-0.387148103
1986,560,-0.387931591
1987,560,-0.391894679
1988,560,-0.507627041
1989,560,-0.387264721
1990,560,-0.246830389
1991,560,-0.243331606
1992,560,-0.125374984
1993,560,-0.030569759
1994,560,0.485492578
1995,560,0.575330224
1996,560,0.582591496
1997,560,0.578237394
1998,560,0.580366231
1999,560,0.4862627
2000,560,0.604400508
2001,560,0.487099639
2002,560,0.486624564
2003,560,0.486720283
2004,560,0.490466771
2005,560,0.484329006
2006,560,0.420896765
2007,560,0.426307781
2008,560,0.425391674
1990,565,0.273662585
1991,565,0.275104462
1992,565,0.311352524
1993,565,0.272995838
1994,565,0.273087925
1995,565,0.273412395
1996,565,0.275952993
1997,565,0.274064226
1998,565,0.277253611
1999,565,0.165679263
2000,565,0.276899697
2001,565,0.162766785
2002,565,0.161496452
2003,565,0.161837221
2004,565,0.212129127
2005,565,0.270346145
2006,565,0.272110549
2007,565,0.270311421
2008,565,0.269580646
1966,570,0.311320413
1967,570,0.301081108
1968,570,0.301188856
1969,570,0.304800671
1970,570,-1.259919481
1971,570,-1.255283007
1972,570,-1.060547216
1973,570,-0.574396295
1974,570,-0.631301951
1975,570,-0.632080772
1976,570,-0.631457964
1977,570,-0.631274375
1978,570,-0.69917917
1979,570,-0.691694749
1980,570,-0.698531296
1981,570,-0.692415405
1982,570,-0.697733737
1983,570,-0.696860088
1984,570,-0.691585376
1985,570,-0.668953546
1986,570,-0.691489596
1987,570,-0.788155141
1988,570,-0.626767657
1989,570,-0.77858368
1990,570,-0.776143315
1991,570,-0.695466633
1992,570,-0.70012972
1993,570,0.161720815
1994,570,0.133743954
1995,570,0.125047462
1996,570,0.124512569
1997,570,0.12902314
1998,570,-0.119805598
1999,570,-0.189605394
2000,570,0.161410151
2001,570,-0.057961137
2002,570,0.258220315
2003,570,0.259931978
2004,570,0.259557097
2005,570,0.261647965
2006,570,0.258550694
2007,570,0.307970291
2008,570,0.312120479
1966,571,-0.081373592
1967,571,0.055421932
1968,571,0.057205671
1969,571,0.059879947
1970,571,0.057569323
1971,571,0.056174799
1972,571,0.086915661
1973,571,0.172045282
1974,571,0.168623135
1975,571,0.16842689
1976,571,0.169166699
1977,571,0.168140205
1978,571,0.172994665
1979,571,0.218676519
1980,571,0.225299073
1981,571,0.169821446
1982,571,0.09587394
1983,571,0.084838194
1984,571,0.164059006
1985,571,0.275814807
1986,571,0.164175188
1987,571,0.205520907
1988,571,0.412318997
1989,571,0.32694976
1990,571,0.321926712
1991,571,0.322894161
1992,571,0.326566819
1993,571,0.205884531
1994,571,0.206210837
1995,571,0.259664579
1996,571,0.258625558
1997,571,0.370762544
1998,571,0.310217295
1999,571,0.31113538
2000,571,0.384969502
2001,571,0.309069565
2002,571,0.307014101
2003,571,0.31377879
2004,571,0.361383322
2005,571,0.366481318
2006,571,0.364025819
2007,571,0.36175309
2008,571,0.35752654
1968,572,-0.301910887
1969,572,-0.303397832
1970,572,-0.297023622
1971,572,-0.302395714
1972,572,-0.139418761
1973,572,-1.144110805
1974,572,-1.143334182
1975,572,-1.138968875
1976,572,-1.139346855
1977,572,-1.145471766
1978,572,-1.139973041
1979,572,-1.052936534
1980,572,-1.026025172
1981,572,-1.049107151
1982,572,-1.047554726
1983,572,-1.13387921
1984,572,-1.232098744
1985,572,-1.057941728
1986,572,-1.238870829
1987,572,-1.234694856
1988,572,-0.950466854
1989,572,-1.2406658
1990,572,-1.242563504
1991,572,-1.241068271
1992,572,-1.249142616
1993,572,-1.031384079
1994,572,-1.036178133
1995,572,-1.027848171
1996,572,-1.021797921
1997,572,-1.017910039
1998,572,-0.922312693
1999,572,-1.029472474
2000,572,-0.870233439
2001,572,-1.02678571
2002,572,-1.022901307
2003,572,-1.130707294
2004,572,-1.12718951
2005,572,-1.127162048
2006,572,-1.129783473
2007,572,-1.132609268
2008,572,-1.126189728
1960,580,0.1620477
1961,580,0.005908308
1962,580,0.007464987
1963,580,0.005580883
1964,580,0.068724626
1965,580,0.139816018
1966,580,0.007255354
1967,580,0.073583839
1968,580,0.068370931
1969,580,0.067937398
1970,580,0.069379996
1971,580,-0.260337387
1972,580,-0.486445816
1973,580,-0.457999382
1974,580,-0.461368859
1975,580,-0.601534874
1976,580,-0.741955164
1977,580,-0.597439979
1978,580,-0.736358659
1979,580,-0.738670949
1980,580,-0.791351104
1981,580,-0.731499402
1982,580,-0.583949807
1983,580,-0.49929025
1984,580,-0.501001163
1985,580,-0.531216551
1986,580,-0.43962086
1987,580,-0.435673809
1988,580,-0.200166565
1989,580,-0.330518165
1990,580,-0.289513088
1991,580,-0.130182022
1992,580,0.190855749
1993,580,0.391761334
1994,580,0.393593407
1995,580,0.433701077
1996,580,0.433294577
1997,580,0.385369712
1998,580,0.343403677
1999,580,0.431648606
2000,580,0.331343457
2001,580,0.425707821
2002,580,0.377459896
2003,580,0.418893146
2004,580,0.431202995
2005,580,0.430320771
2006,580,0.376428369
2007,580,0.3768482
2008,580,0.378685069
1975,581,-0.215628636
1976,581,-0.473132932
1977,581,-0.473611931
1978,581,-0.460495995
1979,581,-0.464451864
1980,581,-0.590396326
1981,581,-0.417801041
1982,581,-0.461776014
1983,581,-0.418540605
1984,581,-0.548777009
1985,581,-0.937456374
1986,581,-0.871168135
1987,581,-0.867921896
1988,581,-0.773077915
1989,581,-0.764703878
1990,581,0.176901889
1991,581,0.323487951
1992,581,0.365438345
1993,581,0.268309924
1994,581,0.27174673
1995,581,-0.230097777
1996,581,0.014291292
1997,581,-0.027845621
1998,581,-0.027256218
1999,581,-0.411263571
2000,581,-0.226454823
2001,581,-0.353762434
2002,581,-0.191885073
2003,581,-0.194328171
2004,581,0.157982952
2005,581,0.153419371
2006,581,0.455405129
2007,581,0.404554679
2008,581,0.45282419
1968,590,0.686710008
1969,590,0.686161244
1970,590,0.686905685
1971,590,0.684827043
1972,590,0.653450043
1973,590,0.653641511
1974,590,0.651374067
1975,590,0.649739236
1976,590,0.773095266
1977,590,0.829990356
1978,590,0.717183658
1979,590,0.717074178
1980,590,0.661857914
1981,590,0.829485449
1982,590,0.896388691
1983,590,0.896276108
1984,590,0.898292462
1985,590,0.787278462
1986,590,0.897722773
1987,590,0.897115774
1988,590,0.938103355
1989,590,0.897367414
1990,590,0.891135984
1991,590,1.167524074
1992,590,1.057479848
1993,590,1.174488106
1994,590,1.171488149
1995,590,1.085681418
1996,590,1.087395012
1997,590,1.08602356
1998,590,1.087375333
1999,590,1.082428336
2000,590,0.956088255
2001,590,1.173213389
2002,590,1.171882906
2003,590,1.17273378
2004,590,1.391798772
2005,590,1.283944526
2006,590,1.086064716
2007,590,1.083648537
2008,590,1.081556542
1976,591,0.25256868
1977,591,-0.605238227
1978,591,-0.990009882
1979,591,-0.825676122
1980,591,-0.995412807
1981,591,-0.81538495
1982,591,-0.812048237
1983,591,-0.858422257
1984,591,-0.865028323
1985,591,-0.949706548
1986,591,-0.861749111
1987,591,-0.855789302
1988,591,-0.746282491
1989,591,-0.854256194
1990,591,-0.869202829
1991,591,-0.858453514
1992,591,-0.531874727
1993,591,0.033951103
1994,591,0.031745053
1995,591,0.101200888
1996,591,0.094392755
1997,591,0.101403176
1998,591,0.019036833
1999,591,0.024709743
2000,591,0.13555928
2001,591,0.023457394
2002,591,0.257878134
2003,591,0.258765397
2004,591,0.262124727
2005,591,0.258317627
2006,591,0.259815266
2007,591,0.325220001
2008,591,0.322190226
1956,600,-0.594325187
1957,600,-0.594904627
1958,600,-0.599224064
1959,600,-0.600186002
1960,600,-0.720342067
1961,600,-0.796187193
1962,600,-0.686414211
1963,600,-0.458110435
1964,600,-0.457833343
1965,600,-1.156021324
1966,600,-1.44942157
1967,600,-1.442731328
1968,600,-1.445116106
1969,600,-1.437267668
1970,600,-1.116494234
1971,600,-1.124111962
1972,600,-1.010185372
1973,600,-1.083332266
1974,600,-0.985291031
1975,600,-0.979005882
1976,600,-0.979681062
1977,600,-0.570462108
1978,600,-0.508727845
1979,600,-0.560557425
1980,600,-0.438361446
1981,600,-0.603355122
1982,600,-0.600807926
1983,600,-0.754618504
1984,600,-0.757352451
1985,600,-0.645265032
1986,600,-0.760981558
1987,600,-0.7539218
1988,600,-0.572365298
1989,600,-0.695224412
1990,600,-0.694724184
1991,600,-0.83409058
1992,600,-0.780786669
1993,600,-0.695389446
1994,600,-0.692328439
1995,600,-0.698611785
1996,600,-0.696425937
1997,600,-0.69489031
1998,600,-0.273212841
1999,600,-0.476001788
2000,600,-0.371241419
2001,600,-0.549658715
2002,600,-0.389777464
2003,600,-0.496597703
2004,600,-0.422167362
2005,600,-0.421441255
2006,600,-0.422192783
2007,600,-0.474600725
2008,600,-0.475228742
1962,615,-1.080246468
1963,615,-1.078798048
1964,615,-1.077296265
1965,615,-1.132400013
1966,615,-1.285459875
1967,615,-1.442054334
1968,615,-1.442926986
1969,615,-1.45245995
1970,615,-1.442138337
1971,615,-1.443612164
1972,615,-1.142185724
1973,615,-1.142918255
1974,615,-1.147945996
1975,615,-1.233637391
1976,615,-1.140724766
1977,615,-1.054170774
1978,615,-1.051099382
1979,615,-1.049980672
1980,615,-1.120150098
1981,615,-1.052694278
1982,615,-1.056156511
1983,615,-1.127456044
1984,615,-1.135392577
1985,615,-1.173432988
1986,615,-1.132766578
1987,615,-1.126358598
1988,615,-0.852945509
1989,615,-0.293026528
1990,615,-0.156420674
1991,615,-0.152632829
1992,615,-0.975784204
1993,615,-0.971406005
1994,615,-1.142225843
1995,615,-0.367579727
1996,615,-0.366764173
1997,615,-0.314511797
1998,615,-0.256801961
1999,615,-0.238061491
2000,615,-0.139263558
2001,615,-0.238374412
2002,615,-0.29983593
2003,615,-0.301544032
2004,615,-0.251759558
2005,615,-0.18633669
2006,615,-0.242081728
2007,615,-0.245638884
2008,615,-0.249082347
1956,616,-1.002577342
1957,616,-1.004546353
1958,616,-1.001659165
1959,616,-1.277346846
1960,616,-0.593008806
1961,616,-1.124780945
1962,616,-1.119598015
1963,616,-1.123965096
1964,616,-1.123382815
1965,616,-0.73544618
1966,616,-1.118328272
1967,616,-1.122188167
1968,616,-1.122240426
1969,616,-1.115753349
1970,616,-0.985299001
1971,616,-0.979315633
1972,616,-0.884882243
1973,616,-0.879813836
1974,616,-0.885885077
1975,616,-0.87842854
1976,616,-0.872397697
1977,616,-0.883150069
1978,616,-0.973274954
1979,616,-0.974142765
1980,616,-0.964793569
1981,616,-0.811626809
1982,616,-0.812269384
1983,616,-0.829043474
1984,616,-0.832562332
1985,616,-0.756632116
1986,616,-0.926194119
1987,616,-0.614255366
1988,616,-0.59766866
1989,616,-0.429387143
1990,616,-0.479633746
1991,616,-0.538216469
1992,616,-0.611566737
1993,616,-0.55573215
1994,616,-0.558360219
1995,616,-0.557860422
1996,616,-0.554343721
1997,616,-0.557601333
1998,616,-0.553630224
1999,616,-0.524444916
2000,616,-0.487625624
2001,616,-0.523271217
2002,616,-0.551944519
2003,616,-0.555913743
2004,616,-0.392373836
2005,616,-0.385850113
2006,616,-0.395298924
2007,616,-0.463630374
2008,616,-0.470657065
1951,620,-0.861396579
1952,620,-0.858749472
1953,620,-0.944949383
1954,620,-0.95181543
1955,620,-0.93793369
1956,620,-0.945511997
1957,620,-0.956713315
1958,620,-0.951389028
1959,620,-0.945162219
1960,620,-0.85892587
1961,620,-0.939620756
1962,620,-0.942709821
1963,620,-0.943628054
1964,620,-0.820767999
1965,620,-0.777179925
1966,620,-0.814172709
1967,620,-0.822390966
1968,620,-0.81452074
1969,620,-1.09637955
1970,620,-1.097928305
1971,620,-1.101342745
1972,620,-1.120995837
1973,620,-1.155279908
1974,620,-1.151801389
1975,620,-1.020459279
1976,620,-0.928511551
1977,620,-0.848896087
1978,620,-0.848256025
1979,620,-0.848570417
1980,620,-1.025680958
1981,620,-0.84264987
1982,620,-0.852175249
1983,620,-0.87199634
1984,620,-0.874523132
1985,620,-1.128460479
1986,620,-0.881853396
1987,620,-0.875750981
1988,620,-1.1532434
1989,620,-1.146806853
1990,620,-1.143946538
1991,620,-1.146431306
1992,620,-1.153813481
1993,620,-1.145763984
1994,620,-1.146833523
1995,620,-1.143439534
1996,620,-1.143163312
1997,620,-1.144216012
1998,620,-1.14272028
1999,620,-1.14256685
2000,620,-1.180101688
2001,620,-1.143677627
2002,620,-1.136941936
2003,620,-1.136503273
2004,620,-1.143780589
2005,620,-1.139342111
2006,620,-1.141458396
2007,620,-1.142614824
2008,620,-1.139280441
1956,625,0.275052846
1957,625,0.274887625
1958,625,-0.372682999
1959,625,-0.851911183
1960,625,-1.044451104
1961,625,-1.097170125
1962,625,-1.097688097
1963,625,-1.093657533
1964,625,-0.651206683
1965,625,-0.022108019
1966,625,0.128365067
1967,625,0.123027416
1968,625,0.344226246
1969,625,-0.585111429
1970,625,-0.71801338
1971,625,-1.097175263
1972,625,-0.757576764
1973,625,-0.754648849
1974,625,-0.759946853
1975,625,-0.761647866
1976,625,-0.755917762
1977,625,-0.685867946
1978,625,-0.612259841
1979,625,-0.611913552
1980,625,-0.756623663
1981,625,-0.689523761
1982,625,-0.69571246
1983,625,-0.698467459
1984,625,-0.87065092
1985,625,-0.428164791
1986,625,0.144776928
1987,625,0.144462492
1988,625,0.065699687
1989,625,-1.13832177
1990,625,-1.147621253
1991,625,-1.141340179
1992,625,-1.141309611
1993,625,-1.140499413
1994,625,-1.144207889
1995,625,-1.147913668
1996,625,-1.145106595
1997,625,-1.14729832
1998,625,-0.835927272
1999,625,-1.138813524
2000,625,-1.101063792
2001,625,-1.13780137
2002,625,-0.957516635
2003,625,-0.956338099
2004,625,-0.960038267
2005,625,-0.854985754
2006,625,-0.861015993
2007,625,-0.861148921
2008,625,-0.863344316
1946,630,-0.449522529
1947,630,-0.450883563
1948,630,-0.587778707
1949,630,-0.585777354
1950,630,-0.48687739
1951,630,-0.489579956
1952,630,-0.485735787
1953,630,-0.679119688
1954,630,-0.945825239
1955,630,-1.309508907
1956,630,-1.565351198
1957,630,-1.568142994
1958,630,-1.564475384
1959,630,-1.566825808
1960,630,-1.217932236
1961,630,-1.98778235
1962,630,-1.997249946
1963,630,-1.395350584
1964,630,-1.228845952
1965,630,-0.949988858
1966,630,-1.236924605
1967,630,-1.233581234
1968,630,-1.235798669
1969,630,-1.228393861
1970,630,-1.232699154
1971,630,-1.228918348
1972,630,-1.039211309
1973,630,-1.035743965
1974,630,-1.039903114
1975,630,-1.124594636
1976,630,-1.22187294
1977,630,-1.038230012
1978,630,-1.057386378
1979,630,-0.45499399
1980,630,-0.538425178
1981,630,-0.588893158
1982,630,-0.656821114
1983,630,-0.74391575
1984,630,-0.66143264
1985,630,-0.709593933
1986,630,-0.657821123
1987,630,-0.658337057
1988,630,-0.666513842
1989,630,-0.65782457
1990,630,-0.655448895
1991,630,-0.660700879
1992,630,-0.733356136
1993,630,-0.827879796
1994,630,-0.833993379
1995,630,-0.828035716
1996,630,-0.636896583
1997,630,-0.415006519
1998,630,-0.352533752
1999,630,-0.297816861
2000,630,-0.568406343
2001,630,-0.435763933
2002,630,-0.438323544
2003,630,-0.438354955
2004,630,-0.730008771
2005,630,-0.727447171
2006,630,-0.723257637
2007,630,-0.718685418
2008,630,-0.726836788
1946,640,0.034910435
1947,640,0.028916488
1948,640,0.053257983
1949,640,0.050774565
1950,640,0.356915786
1951,640,0.342183766
1952,640,0.340225201
1953,640,0.334731452
1954,640,0.248895149
1955,640,0.230978046
1956,640,0.2451192
1957,640,0.316104061
1958,640,0.179828042
1959,640,0.11458419
1960,640,-0.354229769
1961,640,0.420865347
1962,640,0.747027759
1963,640,0.747357904
1964,640,0.749626297
1965,640,0.524742418
1966,640,0.642968805
1967,640,0.646793924
1968,640,0.644196015
1969,640,0.644359029
1970,640,0.642618824
1971,640,-0.000892195
1972,640,0.026426758
1973,640,0.384187936
1974,640,0.734853936
1975,640,0.851054622
1976,640,0.73577858
1977,640,0.793413519
1978,640,0.790438456
1979,640,0.786553001
1980,640,-0.487046382
1981,640,-0.648615059
1982,640,-0.448150237
1983,640,0.171743616
1984,640,0.271025404
1985,640,0.180656262
1986,640,0.30345303
1987,640,0.385457572
1988,640,0.217100342
1989,640,0.521520845
1990,640,0.483356702
1991,640,0.524200692
1992,640,0.522755669
1993,640,0.401997277
1994,640,0.329371974
1995,640,0.325933228
1996,640,0.36847864
1997,640,0.324120034
1998,640,0.324015915
1999,640,0.406729379
2000,640,0.312977134
2001,640,0.405550128
2002,640,0.503692881
2003,640,0.501777833
2004,640,0.54599821
2005,640,0.54663963
2006,640,0.551244553
2007,640,0.489212164
2008,640,0.482863243
1946,645,-0.560296222
1947,645,-0.559890643
1948,645,-0.578243195
1949,645,-0.577693588
1950,645,-0.685294319
1951,645,-0.583574814
1952,645,-0.584823911
1953,645,-0.579433361
1954,645,-0.684596761
1955,645,-0.761290652
1956,645,-0.683680155
1957,645,-0.686492393
1958,645,-0.835511682
1959,645,-0.836863888
1960,645,-0.980362988
1961,645,-0.836676536
1962,645,-0.836926048
1963,645,-0.835160035
1964,645,-0.830574226
1965,645,-0.984120889
1966,645,-0.833591245
1967,645,-0.839710245
1968,645,-1.099254833
1969,645,-1.101994203
1970,645,-1.1069112
1971,645,-1.095473063
1972,645,-1.15094979
1973,645,-1.157667483
1974,645,-1.158861096
1975,645,-1.147202852
1976,645,-1.153168619
1977,645,-1.152496278
1978,645,-1.019396293
1979,645,-1.554919275
1980,645,-1.185043552
1981,645,-1.140694443
1982,645,-1.13805959
1983,645,-1.237414702
