"ConflictId","Year","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version"
"1-24",1987,"Myanmar (Burma)","Government of Myanmar (Burma)",,"CPB",1023,,2,,1,1,3,"1948-02-29",4,"1948-02-29",4,0,,,775,,,,775,3,"4.0-2015"
"1-24",1988,"Myanmar (Burma)","Government of Myanmar (Burma)",,"CPB",1023,,2,,2,1,3,"1948-02-29",4,"1948-02-29",4,1,"1988-12-31",1,775,,,,775,3,"4.0-2015"
"1-24",1990,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ABSDF",1026,,2,,1,1,3,"1948-02-29",4,"1990-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-24",1991,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ABSDF",1026,,2,,1,1,3,"1948-02-29",4,"1990-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-24",1992,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ABSDF",1026,,2,,1,1,3,"1948-02-29",4,"1990-12-31",5,1,"1992-12-31",5,775,,,,775,3,"4.0-2015"
"1-24",1994,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ABSDF",1026,,2,,1,1,3,"1948-02-29",4,"1994-12-31",5,1,"1994-12-31",5,775,,,,775,3,"4.0-2015"
"1-248",2003,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,0,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2004,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,0,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2005,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,0,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2006,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,0,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2007,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,0,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2008,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,0,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2009,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,1,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2010,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,1,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2011,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,1,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2012,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,1,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2013,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,1,3,"1965-12-31",5,"2003-10-27",1,0,,,800,,,,800,3,"4.0-2015"
"1-248",2014,"Thailand","Government of Thailand",,"Patani insurgents",1208,,1,"Patani",1,1,3,1965-12-31,5,2003-10-27,1,0,,,800,,,,800,3,"4.0-2015"
"1-249",2004,"Nigeria","Government of Nigeria",,"Ahlul Sunnah Jamaa",1413,,1,"Northern Nigeria",1,0,3,"2003-12-28",2,"2004-09-23",1,1,"2004-10-08",1,475,,,,475,4,"4.0-2015"
"1-25",1948,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1949,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1950,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1951,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1952,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1953,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1954,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1955,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1956,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1957,"Myanmar (Burma)","Government of Myanmar (Burma)",,"APLP, Mujahid Party","1934, 1949",,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1958,"Myanmar (Burma)","Government of Myanmar (Burma)",,"Mujahid Party",1949,,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1959,"Myanmar (Burma)","Government of Myanmar (Burma)",,"Mujahid Party",1949,,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1960,"Myanmar (Burma)","Government of Myanmar (Burma)",,"Mujahid Party",1949,,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,0,,,775,,,,775,3,"4.0-2015"
"1-25",1961,"Myanmar (Burma)","Government of Myanmar (Burma)",,"Mujahid Party",1949,,1,"Arakan",1,0,3,"1948-01-31",4,"1948-01-31",4,1,"1961-11-15",1,775,,,,775,3,"4.0-2015"
"1-25",1964,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ANLP, CPA","1933, 1936",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1965,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ANLP, CPA","1933, 1936",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1966,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ANLP, CPA","1933, 1936",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1967,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ANLP, CPA","1933, 1936",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1968,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ANLP, CPA","1933, 1936",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1969,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ANLP, CPA","1933, 1936",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1970,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ANLP, CPA","1933, 1936",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1971,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ANLP, CPA","1933, 1936",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1972,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ANLP, CPA","1933, 1936",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1973,"Myanmar (Burma)","Government of Myanmar (Burma)",,"CPA, RPF","1936, 1952",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1974,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RPF",1952,,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1975,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RPF",1952,,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1976,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RPF",1952,,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1977,"Myanmar (Burma)","Government of Myanmar (Burma)",,"ALP, RPF","1932, 1952",,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,0,,,775,,,,775,3,"4.0-2015"
"1-25",1978,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RPF",1952,,1,"Arakan",1,0,3,"1948-01-31",4,"1964-12-31",5,1,"1978-12-31",5,775,,,,775,3,"4.0-2015"
"1-25",1991,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RSO",1029,,1,"Arakan",1,0,3,"1948-01-31",4,"1991-12-29",3,1,"1991-12-29",3,775,,,,775,3,"4.0-2015"
"1-25",1994,"Myanmar (Burma)","Government of Myanmar (Burma)",,"RSO",1029,,1,"Arakan",1,0,3,"1948-01-31",4,"1994-05-15",4,1,"1994-06-23",1,775,,,,775,3,"4.0-2015"
"1-250",2004,"Nigeria","Government of Nigeria",,"NDPVF",1414,,1,"Niger Delta",1,0,3,"2004-06-04",1,"2004-06-04",1,1,"2004-09-20",3,475,,,,475,4,"4.0-2015"
"1-251",1990,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,0,,,666,,,,666,2,"4.0-2015"
"1-251",1991,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,0,,,666,,,,666,2,"4.0-2015"
"1-251",1992,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,0,,,666,,,,666,2,"4.0-2015"
"1-251",1993,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,0,,,666,,,,666,2,"4.0-2015"
"1-251",1994,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,0,,,666,,,,666,2,"4.0-2015"
"1-251",1995,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,0,,,666,,,,666,2,"4.0-2015"
"1-251",1996,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,0,,,666,,,,666,2,"4.0-2015"
"1-251",1997,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,0,,,666,,,,666,2,"4.0-2015"
"1-251",1998,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,0,,,666,,,,666,2,"4.0-2015"
"1-251",1999,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,0,3,"1986-09-30",4,"1990-07-10",1,1,"1999-12-31",5,666,,,,666,2,"4.0-2015"
"1-251",2006,"Israel","Government of Israel",,"Hezbollah",1209,,1,"Southern Lebanon",1,1,3,"1986-09-30",4,"2006-07-13",1,1,"2006-08-14",1,666,,,,666,2,"4.0-2015"
"1-252",1978,"Tanzania, Uganda","Government of Tanzania",,"Government of Uganda",500,,1,"Kagera Salient",1,0,2,"1978-11-11",2,"1978-11-15",2,1,"1978-11-16",1,510,,500,,"500, 510",4,"4.0-2015"
"1-253",1975,"Mauritania","Government of Mauritania",,"POLISARIO",1417,,1,"Western Sahara",1,0,3,"1975-12-10",1,"1975-12-19",2,0,,,435,,,,435,4,"4.0-2015"
"1-253",1976,"Mauritania","Government of Mauritania",,"POLISARIO",1417,,1,"Western Sahara",1,0,3,"1975-12-10",1,"1975-12-19",2,0,,,435,,,,435,4,"4.0-2015"
